"api_number","operator_name","well_name","latitude","longitude","status","parent","cik","serialid"
"50029200620000","MOBIL OIL CORP","KUPARUK ST 7-11-12","70.3169745504358","-149.200507177623","I","EXXON MOBIL CORP","34088","214"
"50029200630000","ARCO ALASKA INC","PRUDHOE BAY UNIT 01-03","70.2418189305523","-148.395164443782","I","BP PLC","313807","215"
"50029200630100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-03A","70.241811762745","-148.39516491212","A","BP PLC","313807","216"
"50029200640000","ARCO ALASKA INC","PRUDHOE BAY UNIT 02-04","70.2686109897078","-148.475356677447","I","BP PLC","313807","217"
"50029200640100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-04A","70.2686109897078","-148.475356677447","A","BP PLC","313807","218"
"50029200650000","HAMILTON BROTHERS","KUP DELTA 51-1","70.4091187157203","-148.747919825139","I","BHP BILLITON LTD","811809","219"
"50029200650100","CONTINENTAL OIL CO","KUP DELTA 51-2","70.4091187157203","-148.747919825139","I","",,"220"
"50029200660000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT B-02","70.2688922391913","-148.673372694691","I","BP PLC","313807","221"
"50029200660100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT B-02A","70.2688922391913","-148.673372694691","I","BP PLC","313807","222"
"50029200670000","PLACID OIL","PLACID ET AL P B ST 1","70.2496475181549","-148.818849677461","I","ANADARKO PETROLEUM CORP","773910","223"
"50029200680000","MOBIL OIL CORP","KUPARUK ST 24-11-12","70.2905829012819","-149.035356810312","I","EXXON MOBIL CORP","34088","224"
"50029200690000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT KR 18-01","70.4983957265628","-149.480993919955","I","BP PLC","313807","225"
"50029200700000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-04","70.2414967207803","-148.394983452422","I","BP PLC","313807","226"
"50029200700100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-04A","70.2414967207803","-148.394976574839","A","BP PLC","313807","227"
"50029200710000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-01","70.2695776141421","-148.47589237654","I","BP PLC","313807","228"
"50029200720000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT B-04","70.2694929662408","-148.67337892701","I","BP PLC","313807","229"
"50029200720100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT B-04A","70.2694929728791","-148.673378884683","A","BP PLC","313807","230"
"50029200730000","SOHIO ALASKA PETROLEUM CO","PRUDHOE BAY UNIT B-03","70.269192602716","-148.673375810851","I","BP PLC","313807","231"
"50029200740000","ARCO ALASKA INC","PRUDHOE BAY UNIT 02-02","70.2692554059973","-148.475713810176","I","BP PLC","313807","232"
"55217000010000","EARTH SCIENCES INC","C.O.S.T. KKST KODIAK 1 DST-03","56.39415486","-152.96474086","I","",,"233"
"50029200759500","ATLANTIC RICHFIELD CO","PRUDHOE BAY 01-05XX","70.2411745110082","-148.394818611837","I","",,"234"
"50029200760000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-05","70.2411727619645","-148.394788061613","I","BP PLC","313807","235"
"50029200760200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-05B","70.2411727619645","-148.394788061613","A","BP PLC","313807","236"
"50029200770000","ARCO ALASKA INC","PRUDHOE BAY UNIT 02-03","70.2689331978525","-148.475535243811","I","BP PLC","313807","237"
"50029200770100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-03A","70.2689331978525","-148.475535243811","I","BP PLC","313807","238"
"50029200770200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-03B","70.26893592843","-148.47552944819","A","BP PLC","313807","239"
"50029200780000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-01","70.2678928478245","-148.280875161586","I","BP PLC","313807","240"
"50029200780100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-01A","70.2678928597125","-148.280875153809","A","BP PLC","313807","241"
"50029200790000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-01","70.318937815824","-148.910339119581","I","BP PLC","313807","242"
"50029200790100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-01A","70.3189450941697","-148.910358592001","A","BP PLC","313807","243"
"50029200800000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-01","70.3347045941694","-148.767143304195","I","BP PLC","313807","244"
"50029200800100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-01A","70.3347045941694","-148.767143304195","I","BP PLC","313807","245"
"50029200800200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-01B","70.3346975711088","-148.767151404127","A","BP PLC","313807","246"
"50029200810000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-05","70.268288781563","-148.475178111083","I","BP PLC","313807","247"
"50029200810100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-05A","70.268288792152","-148.475178158672","A","BP PLC","313807","248"
"50029200819500","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-05AXX","70.2682969732955","-148.47517365335","I","BP PLC","313807","249"
"50029200820000","PLACID OIL","PLAGHM BEECHEY PT 1","70.4791658283315","-149.239514732893","I","ANADARKO PETROLEUM CORP","773910","250"
"50029200830000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-02","70.3192108708156","-148.910325750694","A","BP PLC","313807","251"
"50029200840000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-02","70.3349706433995","-148.767112960205","I","BP PLC","313807","252"
"50029200840100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-02A","70.3349776475756","-148.767127645791","A","BP PLC","313807","253"
"50029200850000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-03","70.3352436977016","-148.76709787247","I","BP PLC","313807","254"
"50029200850100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-03A","70.3352506734616","-148.767112064163","A","BP PLC","313807","255"
"50029200860000","ARCO ALASKA INC","PRUDHOE BAY UNIT 02-06","70.2679665850644","-148.474999592894","I","BP PLC","313807","256"
"50029200860100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-06A","70.2679665734182","-148.474999544719","I","BP PLC","313807","257"
"50029200860200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-06B","70.2679665850644","-148.474999592894","I","BP PLC","313807","258"
"50029200860300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 02-06C","70.2679665850644","-148.474999592894","A","BP PLC","313807","259"
"50029200870000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-03","70.3194839258072","-148.910312381808","A","BP PLC","313807","260"
"50029200880000","ARCO ALASKA INC","PRUDHOE BAY UNIT 04-02","70.2682123253917","-148.281078645263","I","BP PLC","313807","261"
"50029200880100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-02A","70.2682123253917","-148.281078645263","A","BP PLC","313807","262"
"50029200890000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-04","70.3355167520037","-148.767082784734","I","BP PLC","313807","263"
"50029200890100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-04A","70.3355167520037","-148.767082784734","I","BP PLC","313807","264"
"50029200890200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-04B","70.3355167313276","-148.767082848436","A","BP PLC","313807","265"
"50029200900000","ARCO ALASKA INC","W SAK RIV ST 01","70.3400345848387","-149.537464748861","I","BP PLC","313807","266"
"50029200910000","STANDARD ALASKA PRODUCTION CO","PRUDHOE BAY UNIT N-04","70.3197569807989","-148.910299012921","I","",,"267"
"50029200920000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-03","70.268531802959","-148.28128212894","A","BP PLC","313807","268"
"50029200939500","ATLANTIC RICHFIELD CO","PRUDHOE BAY UNIT 03-01XX","70.2319597893752","-148.271856558951","I","",,"269"
"50029200940000","STANDARD ALASKA PRODUCTION CO","PRUDHOE BAY UNIT N-05","70.3200300357905","-148.910277534662","I","",,"270"
"50029200950000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-05","70.3357968077944","-148.767072555966","I","BP PLC","313807","271"
"50029200950100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-05A","70.3357968077944","-148.767072555966","A","BP PLC","313807","272"
"50029200960000","ARCO ALASKA INC","PRUDHOE BAY UNIT 04-04","70.2690151151761","-148.281583328295","I","BP PLC","313807","273"
"50029200960100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-04A","70.2690151151761","-148.281583328295","I","BP PLC","313807","274"
"50029200970000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-06","70.3360698612007","-148.767056897562","I","BP PLC","313807","275"
"55217000020000","SUN OIL CO","C.O.S.T. KSSD KODIAK 3 DST-09","56.96360278","-151.93171389","I","",,"276"
"50029200970100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-06A","70.3360698612007","-148.767056897562","A","BP PLC","313807","277"
"50029200980000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-06","70.3203030907821","-148.910264165775","A","BP PLC","313807","278"
"50029200990000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-01","70.2971707786525","-148.839369148154","I","BP PLC","313807","279"
"50029200990100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-01A","70.2971553681235","-148.839369051939","A","BP PLC","313807","280"
"5.0029201e+13","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-02","70.2974356433321","-148.839370801824","I","BP PLC","313807","281"
"50029201000100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-02A","70.2974356433321","-148.839370801824","I","BP PLC","313807","282"
"50029201000200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-02B","70.2974283868057","-148.839362625182","A","BP PLC","313807","283"
"50029201010000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT M-02","70.3355073445067","-148.959648510347","I","BP PLC","313807","284"
"50029201020000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT M-03","70.3357734230489","-148.959648510347","I","BP PLC","313807","285"
"50029201020100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT M-03A","70.3357803988088","-148.959648510347","A","BP PLC","313807","286"
"50029201030000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-03","70.2977168913939","-148.839372557784","A","BP PLC","313807","287"
"50029201040000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-04","70.2979817638943","-148.839366080166","I","BP PLC","313807","288"
"50029201040100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-04A","70.2979817638943","-148.839366080166","I","BP PLC","313807","289"
"50029201040200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-04B","70.2979817638943","-148.839366080166","A","BP PLC","313807","290"
"50029201050000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT M-04","70.336046477351","-148.959648510347","A","BP PLC","313807","291"
"50029201060000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-05","70.2982548124442","-148.83936781854","I","BP PLC","313807","292"
"50029201060100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-05A","70.2982548193691","-148.839367784976","I","BP PLC","313807","293"
"50029201060200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT H-05B","70.2982548193691","-148.839367784976","A","BP PLC","313807","294"
"50029201070000","ARCO ALASKA INC","PRUDHOE BAY UNIT 04-05","70.2694902356608","-148.281892579972","I","BP PLC","313807","295"
"50029201070100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-05A","70.2694902356608","-148.281892579972","A","BP PLC","313807","296"
"50029201080000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-01","70.2652359959219","-148.751002928239","I","BP PLC","313807","297"
"50029201080100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-01A","70.2652359959219","-148.751002928239","A","BP PLC","313807","298"
"50029201090000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-02","70.2655090536717","-148.751003494816","A","BP PLC","313807","299"
"50029201109500","ATLANTIC RICHFIELD CO","W SAK RIV ST 02XX","70.2895452870761","-149.580012475037","I","",,"300"
"50029201110000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 04-06","70.269809713228","-148.282096063649","A","BP PLC","313807","301"
"50029201120000","ARCO ALASKA INC","PRUDHOE BAY UNIT 01-06","70.2406812979516","-148.394549915221","I","BP PLC","313807","302"
"50029201120100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-06A","70.2406812979516","-148.394549915221","A","BP PLC","313807","303"
"50029201129000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 01-06","70.240642045707","-148.394554691786","I","BP PLC","313807","304"
"50029201130000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-03","70.2657930337315","-148.75101217032","A","BP PLC","313807","305"
"50029201140000","ASHLAND OIL INC","W CHANNEL 1-03","70.1619623938196","-148.316501113646","I","",,"306"
"50029201150000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-04","70.2660660914813","-148.751012736897","A","BP PLC","313807","307"
"50029201160000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-05","70.2663391492311","-148.751013303475","I","BP PLC","313807","308"
"50029201160100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-05A","70.2663391662165","-148.751013279023","A","BP PLC","313807","309"
"50029201170000","ATLANTIC RICHFIELD CO","N W EILEEN ST 2","70.365079954845","-149.359314456352","I","",,"310"
"50029201180000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-06","70.2666122069809","-148.751005783788","A","BP PLC","313807","311"
"50029201190000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-07","70.33633591491","-148.767029406834","A","BP PLC","313807","312"
"50029201200000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT J-05","70.3274398012661","-148.83940259307","I","BP PLC","313807","313"
"50029201200100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT J-05A","70.3274398012661","-148.83940259307","I","BP PLC","313807","314"
"50029201200200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT J-05B","70.3274398012661","-148.83940259307","I","BP PLC","313807","315"
"50029201200300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT J-05C","70.3274398070891","-148.839402559984","A","BP PLC","313807","316"
"50029201206000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT J-05CL1","70.3274398070891","-148.839402559984","A","BP PLC","313807","317"
"50029201210000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-01","70.2962260036088","-148.667852449461","I","BP PLC","313807","318"
"55218000010000","EARTH SCIENCES INC","C.O.S.T. KSST KODIAK 2 DST-04","57.00493889","-151.75496667","I","",,"319"
"50029201210100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-01A","70.2962260036088","-148.667852449461","I","BP PLC","313807","320"
"50029201210200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-01B","70.2962260171899","-148.667852426249","A","BP PLC","313807","321"
"50029201220000","ATLANTIC RICHFIELD CO","N FRANKLIN BLUFFS U 1","70.0371178157434","-148.68459776896","I","",,"322"
"50029201230000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-02","70.2964990599795","-148.667855290811","I","BP PLC","313807","323"
"50029201230100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-02A","70.2964990726647","-148.667855267589","A","BP PLC","313807","324"
"50029201240000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-03","70.2967721163502","-148.667858132161","I","BP PLC","313807","325"
"50029201240100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-03A","70.2967721163502","-148.667858132161","I","BP PLC","313807","326"
"50029201240200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-03B","70.2967721281396","-148.66785810893","I","BP PLC","313807","327"
"50029201240300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-03C","70.2967721281396","-148.66785810893","A","BP PLC","313807","328"
"50029201250000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-04","70.2970451727209","-148.667860973511","I","BP PLC","313807","329"
"50029201250100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-04A","70.2970451727209","-148.667860973511","I","BP PLC","313807","330"
"50029201250200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-04B","70.2970451836144","-148.667860950271","A","BP PLC","313807","331"
"50029201260000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-05","70.2949972499406","-148.667839663386","I","BP PLC","313807","332"
"50029201260100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-05A","70.2949972499406","-148.667839663386","A","BP PLC","313807","333"
"50029201270000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-06","70.2952703063113","-148.667842504736","I","BP PLC","313807","334"
"50029201270100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-06A","70.2952703063113","-148.667842504736","I","BP PLC","313807","335"
"50029201270200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-06B","70.2952703230279","-148.667842481556","A","BP PLC","313807","336"
"50029201280000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-07","70.295543362682","-148.667845346086","I","BP PLC","313807","337"
"50029201280100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-07A","70.295543362682","-148.667845346086","A","BP PLC","313807","338"
"50029201290000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-08","70.2958164190527","-148.667848187436","I","BP PLC","313807","339"
"50029201290100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-08A","70.2958164190527","-148.667848187436","I","BP PLC","313807","340"
"50029201290200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT C-08B","70.2958091678389","-148.667848088628","A","BP PLC","313807","341"
"50029201300000","CITIES SERVICE OIL CO","GWYDYR BAY ST A 1","70.4304646363543","-148.882667393374","I","",,"342"
"50029201310000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-07","70.2668743424207","-148.751006327702","A","BP PLC","313807","343"
"50029201320000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-08","70.2671583224805","-148.751006916942","A","BP PLC","313807","344"
"50029201330000","BP EXPLORATION (ALASKA) INC","E BAY ST 1","70.3105959752347","-148.316301505552","A","BP PLC","313807","345"
"50029201340000","ARCO ALASKA INC","W SAK RIV ST 02","70.2962696926333","-149.578596867223","I","BP PLC","313807","346"
"50029201350000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-08","70.3366144302982","-148.767041883362","I","BP PLC","313807","347"
"50029201350100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-08A","70.3366144302982","-148.767041883362","I","BP PLC","313807","348"
"50029201350200","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT F-08B","70.3366144060208","-148.767041806717","A","BP PLC","313807","349"
"50029201360000","ARCO ALASKA INC","PRUDHOE BAY UNIT 05-01","70.2647099926734","-148.397860641418","I","BP PLC","313807","350"
"50029201360100","ARCO ALASKA INC","PRUDHOE BAY UNIT 05-01A","70.2647099926734","-148.397865216394","I","BP PLC","313807","351"
"50029201360200","ARCO ALASKA INC","PRUDHOE BAY UNIT 05-01B","70.2647099926734","-148.397860641418","I","BP PLC","313807","352"
"50029201360300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 05-01C","70.2647226473501","-148.397857234899","A","BP PLC","313807","353"
"50029201370000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT N-07","70.3208564454184","-148.910253038342","I","BP PLC","313807","354"
